0,0,0,0,0,0.196414763,-0.284891373,-0.085343475,0.356406176,-0.967194599,0.306543095,-0.609208206,-0.166863914,0.702101754,-1.104605715,0.345353646,-0.807166967,-0.253373216,0.913775486,-1.166506581,0.306084659,-0.88896241,-0.340672885,1,-1.239193469,-0.184581745,-0.770778838,-0.115499625,0.80094357,-1.805844207,0.132392721,-0.71640255,-0.255005342,0.771873157,-1.388055884,0.269312073,-0.579874157,-0.37690835,0.742187938,-1.136005833,0.274987259,-0.53383624,-0.461227908,0.757185781,-1.095129663,-0.288106138,-0.519174372,-0.14958525,0.612309499,-2.077417722,0.145476854,-0.452953857,-0.243047907,0.53423122,-1.260029093,0.281256506,-0.342010877,-0.30880626,0.53984995,-0.882568395,0.267431478,-0.309167611,-0.371129456,0.552124334,-0.857655424,-0.31775022,-0.239727958,-0.195244299,0.443345274,-2.495247005,0.109387549,-0.206952617,-0.287052427,0.370397242,-1.08456008,0.233538854,-0.13351034,-0.285350583,0.392161143,-0.519338368,0.218269923,-0.08060665,-0.289658896,0.371539321,-0.353762325,-0.318894403,0.02635702,-0.252450404,0.407577648,3.059128844,0.03850545,0.028037651,-0.30339204,0.307108303,0.62936826,0.149068567,0.06061572,-0.280519075,0.3233986,0.386208613,0.145455109,0.080334054,-0.264499638,0.312363262,0.504603104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.064456916,-0.219181527,-0.045471994,0.232944066,-1.284779484,0.20586059,-0.498790745,-0.112431897,0.551191184,-1.179373312,0.31031383,-0.725000044,-0.169757652,0.806682959,-1.166371299,0.310866664,-0.925449135,-0.216577506,1,-1.246729495,0.123463408,-0.514008016,-0.212078576,0.569582984,-1.335064672,0.381659726,-0.530506645,-0.29728314,0.717968462,-0.947152086,0.348740845,-0.430936416,-0.320320729,0.64025912,-0.890432752,0.273070709,-0.404197757,-0.324857288,0.586067996,-0.976643578,0.113854963,-0.343584911,-0.227207854,0.427360448,-1.250810584,0.394774393,-0.361746026,-0.28694871,0.607492033,-0.741767608,0.347969491,-0.278944794,-0.263746293,0.518126502,-0.675737573,0.253360724,-0.263357964,-0.253212862,0.444596252,-0.804743299,0.124536089,-0.155523392,-0.238934572,0.311105276,-0.895595365,0.39794179,-0.178716604,-0.285328472,0.521257738,-0.422107213,0.342447305,-0.114167412,-0.226483033,0.426144247,-0.321798675,0.243026989,-0.098989816,-0.19093287,0.324524979,-0.386800973,0.149605498,0.024424072,-0.251846668,0.293947418,0.161828865,0.356361805,-0.017495489,-0.276230838,0.451224228,-0.04905535,0.306872833,0.024448268,-0.231985062,0.385468186,0.079501135,0.223485477,0.031884073,-0.203966211,0.304244257,0.141711017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.066190389,-0.268874117,-0.034702422,0.279067584,-1.329419827,0.148388417,-0.561779966,-0.080025215,0.586532085,-1.312554574,0.190789144,-0.777963124,-0.125073383,0.810722191,-1.330300877,0.202141457,-0.966139377,-0.160354404,1,-1.364545577,0.096167964,-0.562699221,-0.119759147,0.583284616,-1.401526974,0.336293288,-0.576705605,-0.208083582,0.699271984,-1.042874962,0.29772279,-0.506216247,-0.250892108,0.638623988,-1.039147805,0.204912431,-0.519765052,-0.274810433,0.622627969,-1.195264881,0.071885193,-0.393654618,-0.148667596,0.426888151,-1.390176643,0.348825077,-0.400051967,-0.21725194,0.57351453,-0.853696708,0.297131285,-0.337434127,-0.219997997,0.50054761,-0.84882548,0.191896573,-0.335300359,-0.229312642,0.449260407,-1.050984151,0.069428761,-0.222323816,-0.181265744,0.295136412,-1.268105836,0.331320947,-0.239802094,-0.233960093,0.471185674,-0.62650532,0.278906104,-0.18062973,-0.194848365,0.385203323,-0.574711806,0.18357913,-0.169872878,-0.174110631,0.304750068,-0.746639328,0.081331962,-0.057514399,-0.217455883,0.239185818,-0.615512634,0.30081551,-0.094941938,-0.243656983,0.398588344,-0.305720363,0.268325065,-0.045362206,-0.21007041,0.343781395,-0.167473413,0.185629689,-0.021898387,-0.190370511,0.266793651,-0.117425419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.056872012,-0.295703859,-0.00453575,0.301157385,-1.380788847,0.139659394,-0.584202596,-0.025955764,0.601224684,-1.336140468,0.193375441,-0.799505281,-0.053779798,0.82431488,-1.333485009,0.20271556,-0.976425725,-0.074156624,1,-1.366094463,0.124984346,-0.704387697,-0.047872424,0.716990156,-1.395187188,0.369243029,-0.775757015,-0.108813198,0.866013668,-1.126550589,0.362900729,-0.694873524,-0.136212645,0.795675837,-1.089504143,0.308791452,-0.685323266,-0.150080859,0.766514452,-1.147462003,0.134150412,-0.596091046,-0.081582752,0.616422431,-1.3494341,0.429477816,-0.656163278,-0.130268782,0.794966287,-0.991243944,0.388052417,-0.572856771,-0.130945744,0.704199081,-0.975400627,0.308434449,-0.555651976,-0.128867276,0.648450232,-1.064056958,0.162045238,-0.460231986,-0.117914943,0.501972184,-1.232256635,0.439605336,-0.493295279,-0.151478587,0.677892946,-0.84288637,0.380627685,-0.427847842,-0.12489739,0.586114808,-0.8437383,0.300611426,-0.427040411,-0.107718049,0.533229707,-0.957430022,0.203207857,-0.307208624,-0.156429939,0.400176084,-0.986403291,0.428508842,-0.346741342,-0.164891998,0.575359676,-0.680314277,0.376239893,-0.293946688,-0.138553053,0.497149939,-0.663218295,0.297681362,-0.286620806,-0.120289121,0.430389536,-0.76647091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.038978886,-0.240755637,-0.029568038,0.245676412,-1.410286821,0.12230003,-0.544335631,-0.062283558,0.561371373,-1.349788758,0.180963211,-0.775616146,-0.094433723,0.80202607,-1.341581377,0.187167076,-0.97570608,-0.113868919,1,-1.381271328,0.086094493,-0.665823237,-0.094266762,0.677952112,-1.442204509,0.37104235,-0.702984592,-0.167472786,0.812346537,-1.085148973,0.327638554,-0.587475218,-0.18792964,0.698420864,-1.062055929,0.242334655,-0.560222487,-0.194706178,0.64069167,-1.162532516,0.094381793,-0.537606738,-0.116064052,0.558032071,-1.397008158,0.400818595,-0.558441499,-0.169426388,0.70796734,-0.948259977,0.33837045,-0.451225595,-0.156869283,0.585411881,-0.927364362,0.253901687,-0.424544198,-0.149886232,0.516884635,-1.031806627,0.122727226,-0.392273391,-0.142449069,0.435008187,-1.26758219,0.410520637,-0.414845003,-0.184469802,0.612088783,-0.790637449,0.34630703,-0.319687397,-0.145422846,0.49323057,-0.745449675,0.262616793,-0.300409823,-0.121451856,0.417090152,-0.852422385,0.166585337,-0.24556442,-0.172026716,0.342995263,-0.974730095,0.405963521,-0.271661398,-0.188698894,0.523654054,-0.589738423,0.351794065,-0.192404614,-0.160252306,0.43180945,-0.500478524,0.266898988,-0.175370614,-0.142067417,0.34953265,-0.581327456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.062634182,-0.255608039,-0.028940056,0.264756562,-1.330491364,0.132618101,-0.555019084,-0.070866621,0.575026802,-1.336250719,0.155883526,-0.780255623,-0.111034598,0.803384835,-1.373607313,0.136299823,-0.981110602,-0.137274703,1,-1.432755843,0.055802542,-0.660546875,-0.133127223,0.676135308,-1.486517133,0.355960031,-0.668769503,-0.210010901,0.786170954,-1.081674109,0.309527093,-0.543100886,-0.22332173,0.663805837,-1.052783964,0.215859172,-0.530283082,-0.227101855,0.615930663,-1.184215135,0.052377281,-0.505100598,-0.162635834,0.533217037,-1.467468901,0.375126836,-0.494131173,-0.223415534,0.659393858,-0.921455704,0.313405549,-0.392430016,-0.206955329,0.543189528,-0.896892607,0.231525603,-0.383627046,-0.201434861,0.49127367,-1.027794506,0.069807746,-0.330387366,-0.194130391,0.389506793,-1.362568361,0.382617008,-0.337962582,-0.243866515,0.565760867,-0.723507157,0.321158546,-0.245100481,-0.203798226,0.45249395,-0.651880529,0.23880834,-0.237223835,-0.182293793,0.382799684,-0.782069608,0.10942555,-0.164057827,-0.228257188,0.301645927,-0.982567295,0.361909199,-0.180784511,-0.257156957,0.479365214,-0.463271559,0.331598964,-0.114646948,-0.235755228,0.422708319,-0.33287448,0.266060485,-0.100251422,-0.223252614,0.361497247,-0.360347262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.068688802,-0.261967292,-0.038529538,0.273549884,-1.314365186,0.139265948,-0.555669726,-0.078501537,0.578209599,-1.325227444,0.15756685,-0.77568275,-0.116199919,0.800008413,-1.370389984,0.142314147,-0.979558797,-0.142166261,1,-1.426521838,0.06712818,-0.626952022,-0.129881927,0.64377352,-1.464132011,0.362309861,-0.644479113,-0.216534336,0.770395276,-1.058654002,0.32180884,-0.519701322,-0.24483836,0.658480232,-1.01636507,0.221313074,-0.509177167,-0.259613249,0.612894691,-1.160781809,0.063131571,-0.460969209,-0.155935066,0.490707603,-1.434689085,0.38786759,-0.457533674,-0.222908452,0.639895701,-0.867618325,0.326570784,-0.35804198,-0.216743554,0.530867502,-0.831335163,0.239827431,-0.363673475,-0.220362253,0.488195776,-0.987800863,0.07985483,-0.285209478,-0.186725318,0.350125099,-1.297800056,0.384982355,-0.293014666,-0.249666776,0.544428606,-0.650574901,0.325243513,-0.210545442,-0.221752297,0.44641551,-0.574507997,0.243475847,-0.218224798,-0.20738525,0.387183668,-0.730761209,0.117002912,-0.124535679,-0.220228952,0.278746494,-0.816574657,0.364444987,-0.139776315,-0.259704965,0.468832844,-0.36622972,0.32280774,-0.083776816,-0.242978475,0.412628079,-0.253923482,0.241993583,-0.077477162,-0.23400485,0.345429985,-0.309849934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.068166158,-0.2427771,-0.046450248,0.256407821,-1.297067517,0.153965191,-0.533703815,-0.092445478,0.563108523,-1.289937555,0.184464808,-0.761898374,-0.133719931,0.795234191,-1.333255246,0.173758463,-0.971060656,-0.163857249,1,-1.393733436,0.098721256,-0.593335239,-0.156631769,0.621551368,-1.405923074,0.40525392,-0.619601174,-0.247648852,0.780683232,-0.991575009,0.361314283,-0.498122823,-0.273595528,0.673445522,-0.943257583,0.265019986,-0.479315798,-0.286059097,0.617906978,-1.065719318,0.096101309,-0.420722587,-0.180834708,0.467914681,-1.346229398,0.430591108,-0.414227118,-0.252846909,0.648786843,-0.76603075,0.359982888,-0.31532783,-0.244001647,0.537174202,-0.719369087,0.276851355,-0.314687854,-0.245397327,0.485690196,-0.849273938,0.110856499,-0.239555162,-0.20901859,0.336696614,-1.137382159,0.428268681,-0.242458271,-0.274512554,0.563522154,-0.51514715,0.359776217,-0.16089591,-0.243048431,0.463032353,-0.420532237,0.280520357,-0.16562107,-0.226867819,0.39697735,-0.533335665,0.145110732,-0.075226606,-0.240396501,0.290700265,-0.478265553,0.398073088,-0.077467531,-0.284066565,0.495133533,-0.192203973,0.355413553,-0.015663598,-0.26724437,0.444953588,-0.044042971,0.284829409,-0.002538818,-0.258022142,0.38433015,-0.008913234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.059449105,-0.241391872,-0.045209945,0.252681956,-1.329325349,0.154578053,-0.542076691,-0.087379021,0.570417923,-1.293010109,0.201470083,-0.764047063,-0.125543788,0.800074591,-1.312976855,0.202908574,-0.967496899,-0.150923359,1,-1.364067248,0.103702863,-0.602007186,-0.1435444,0.627512495,-1.400208689,0.423244149,-0.603823352,-0.236308684,0.774325541,-0.959439537,0.379938622,-0.489638051,-0.26846001,0.675403253,-0.910887945,0.284324237,-0.476903187,-0.284145306,0.623711052,-1.033184049,0.092899396,-0.435499412,-0.167509988,0.475762159,-1.360629434,0.442180601,-0.420319937,-0.238084098,0.654886685,-0.760057908,0.369511894,-0.332644954,-0.227953367,0.546950128,-0.732941055,0.275342304,-0.324930804,-0.227077943,0.482657025,-0.867820906,0.102646325,-0.25803707,-0.196745914,0.340335647,-1.192190687,0.428095244,-0.244265431,-0.253745372,0.554362564,-0.518511204,0.353428305,-0.172483566,-0.216573429,0.448961242,-0.454025722,0.264650333,-0.175499044,-0.197258564,0.373832388,-0.585553999,0.132889655,-0.088951637,-0.230442852,0.280492356,-0.58986811,0.393733915,-0.082850498,-0.261031254,0.479612256,-0.207396871,0.328752516,-0.031095624,-0.237002934,0.406467151,-0.094306153,0.234034854,-0.02775647,-0.225062087,0.325876783,-0.118048303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
0,0,0,0,0,0.062754673,-0.243025705,-0.051501031,0.256226459,-1.318094061,0.160868903,-0.539003929,-0.098018106,0.570974245,-1.280756739,0.203460262,-0.76233961,-0.13838821,0.801067448,-1.309986122,0.201934991,-0.965023551,-0.167187931,1,-1.364518777,0.098779188,-0.589273638,-0.170494234,0.621344536,-1.40471174,0.417746034,-0.584254023,-0.267489939,0.766430284,-0.950069036,0.377245462,-0.464438191,-0.297917403,0.668409867,-0.88862319,0.28080943,-0.45154197,-0.311816883,0.616420194,-1.014436552,0.087449803,-0.410815537,-0.192550961,0.462052752,-1.361058111,0.434714035,-0.388663779,-0.269108359,0.6422267,-0.729527906,0.365181478,-0.300947099,-0.257037082,0.538511587,-0.689265993,0.268938291,-0.295538187,-0.254525647,0.47376569,-0.832486454,0.099097198,-0.219859845,-0.218747168,0.325590125,-1.147336368,0.415764413,-0.198832454,-0.280166788,0.539340172,-0.446083243,0.345777937,-0.135645508,-0.243089076,0.443908081,-0.373842909,0.258170737,-0.143085761,-0.22364699,0.370329098,-0.506084399,0.129689979,-0.04390512,-0.249327166,0.284448917,-0.326428345,0.377092064,-0.031579357,-0.283284206,0.472700351,-0.083549472,0.322911187,0.010947694,-0.261110999,0.415415985,0.033890132,0.238314454,0.009904183,-0.250082195,0.345590764,0.041535403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HELP
