74,90,-1,69,80,-1,61,69,-2,58,59,-4,57,50,-6,58,68,-7,49,65,-11,43,62,-14,38,61,-16,59,73,-9,46,82,-12,49,85,-12,54,84,-12,60,82,-10,48,90,-14,52,91,-12,56,90,-10,61,91,-12,51,96,-15,54,97,-14,58,95,-13,25,76,0,29,66,-1,37,62,-2,44,64,-4,49,67,-6,38,56,-5,46,51,-8,52,48,-10,57,46,-11,38,61,-7,49,63,-9,53,65,-10,56,66,-10,39,69,-8,48,72,-10,45,74,-8,42,73,-7,39,76,-10,46,78,-10,44,78,-7,41,78,-6,J
74,89,-1,69,80,-1,61,69,-3,58,59,-4,58,50,-6,58,67,-8,49,65,-12,43,62,-15,38,61,-17,59,73,-9,44,83,-13,48,86,-13,52,85,-13,60,82,-11,47,90,-14,51,92,-12,55,90,-10,61,91,-12,51,96,-16,53,97,-15,57,95,-14,25,76,0,29,66,-1,38,62,-3,45,63,-5,51,66,-6,38,55,-5,47,51,-8,53,48,-10,58,46,-11,38,61,-7,49,63,-9,52,66,-10,53,67,-10,38,69,-8,47,72,-10,45,73,-8,42,73,-7,38,77,-10,45,78,-10,43,78,-8,40,78,-6,J
74,90,-1,69,80,-1,61,69,-3,57,59,-5,57,50,-8,58,69,-8,49,66,-12,42,64,-14,37,62,-17,59,75,-9,44,84,-14,48,88,-14,52,87,-14,60,83,-11,47,92,-15,52,93,-13,56,91,-11,61,92,-12,51,97,-16,54,98,-15,58,96,-14,24,74,0,29,65,0,36,60,-1,43,60,-3,48,63,-4,37,54,-5,46,49,-7,52,46,-9,57,44,-10,37,60,-6,49,62,-8,53,65,-9,55,67,-9,38,67,-7,48,69,-9,51,70,-8,52,70,-7,38,74,-8,45,75,-9,46,76,-7,47,75,-6,J
75,91,-1,69,81,-2,61,70,-4,58,60,-6,58,51,-8,58,70,-9,49,67,-13,43,65,-16,37,63,-19,59,76,-10,44,85,-15,45,90,-15,47,92,-15,61,85,-11,47,93,-16,50,96,-14,54,95,-12,62,93,-13,51,99,-16,53,100,-15,57,99,-14,24,73,0,28,64,0,35,59,-2,42,59,-4,47,62,-5,37,52,-6,46,48,-9,52,45,-11,56,43,-12,37,57,-7,48,61,-9,53,64,-10,56,66,-10,37,64,-9,47,68,-10,52,69,-10,54,70,-10,37,72,-10,43,76,-10,43,76,-9,43,76,-9,J
75,91,-1,69,82,-2,62,71,-4,58,61,-6,58,51,-8,59,70,-9,49,67,-14,43,65,-17,38,63,-19,60,76,-10,44,85,-15,43,91,-15,45,92,-15,61,85,-12,47,93,-16,48,96,-14,51,96,-12,63,93,-13,52,99,-16,52,101,-16,54,101,-14,24,73,0,28,63,0,34,58,-1,40,57,-3,45,59,-5,36,52,-5,45,47,-8,51,44,-10,55,42,-11,36,57,-7,47,61,-9,49,65,-9,49,66,-9,36,64,-9,47,69,-10,48,71,-9,48,70,-8,36,71,-10,43,75,-10,42,76,-9,40,76,-8,J
75,92,-1,70,83,-2,62,71,-4,58,61,-6,58,52,-8,59,71,-9,50,67,-13,43,65,-16,38,63,-18,60,77,-10,45,85,-14,44,91,-14,45,93,-14,61,85,-11,48,93,-14,49,97,-13,52,97,-11,62,94,-12,52,100,-15,53,102,-15,55,102,-14,24,73,0,28,63,1,34,58,0,40,58,-2,45,61,-3,36,51,-5,45,46,-8,51,44,-10,55,42,-11,36,56,-7,46,61,-9,49,65,-10,50,66,-10,35,63,-9,46,67,-11,52,68,-11,55,69,-12,35,71,-10,42,74,-10,43,76,-9,42,76,-8,J
75,92,-1,70,82,-1,62,71,-3,58,61,-5,59,52,-7,59,70,-8,50,67,-13,43,66,-15,38,64,-17,60,77,-10,45,85,-13,46,90,-13,48,91,-14,61,85,-11,47,93,-14,50,96,-13,53,95,-11,62,94,-12,52,99,-15,53,101,-15,56,100,-14,23,74,0,27,64,1,33,58,-1,40,58,-2,44,61,-4,35,52,-6,44,47,-9,50,44,-11,54,42,-12,34,57,-8,46,60,-10,49,63,-11,51,66,-11,34,63,-9,45,67,-12,52,68,-12,56,69,-13,34,71,-11,42,74,-11,43,76,-10,44,77,-10,J
75,92,-1,70,82,-2,62,71,-3,58,61,-5,59,52,-7,59,70,-8,50,67,-12,43,66,-15,38,65,-17,60,76,-10,44,85,-14,45,90,-14,48,91,-14,61,85,-11,47,93,-15,50,96,-13,54,95,-12,62,94,-12,51,100,-16,53,101,-15,56,100,-14,23,75,0,27,65,0,33,59,-1,39,58,-3,44,61,-5,35,52,-6,44,47,-9,50,44,-11,55,42,-13,34,57,-8,46,60,-11,52,63,-12,56,65,-13,33,64,-10,45,67,-12,51,69,-13,56,70,-14,33,72,-12,41,75,-12,42,77,-12,43,78,-11,J
75,92,-1,70,82,-2,62,71,-4,58,61,-5,59,51,-7,59,70,-9,50,67,-13,43,66,-16,38,64,-18,60,76,-10,44,85,-14,46,91,-14,50,91,-14,61,85,-11,47,93,-16,51,95,-14,56,94,-12,62,94,-12,51,99,-16,54,100,-16,58,99,-14,23,75,0,26,65,1,33,59,-1,39,59,-3,44,62,-4,35,52,-5,44,47,-8,50,45,-10,54,43,-12,34,57,-8,46,61,-10,51,65,-11,55,67,-12,33,64,-9,45,68,-12,51,69,-12,55,70,-13,33,72,-11,41,76,-12,42,77,-11,42,78,-11,J
74,91,-1,69,82,-2,61,70,-4,58,60,-5,59,51,-7,58,69,-9,49,67,-13,42,65,-15,37,64,-17,60,75,-10,44,84,-14,44,90,-14,46,92,-14,61,84,-11,47,93,-15,50,95,-13,54,95,-11,62,93,-12,51,99,-16,53,100,-15,57,99,-14,21,75,0,25,66,0,32,60,-2,38,59,-4,42,60,-6,34,53,-5,43,48,-8,48,45,-10,53,42,-11,33,58,-7,45,62,-10,51,65,-10,54,67,-11,33,65,-9,44,70,-10,42,72,-9,40,72,-8,33,72,-11,41,76,-11,39,78,-9,37,77,-8,J
75,92,-1,69,82,-2,62,71,-4,58,61,-6,58,51,-8,59,69,-8,50,66,-13,43,65,-16,38,63,-18,60,76,-10,44,84,-14,44,90,-15,46,92,-15,61,84,-11,47,92,-15,50,95,-14,54,95,-12,62,93,-12,51,99,-16,53,100,-15,56,99,-14,22,75,0,26,65,0,32,59,-2,38,59,-3,43,62,-5,34,53,-6,42,48,-9,48,44,-11,52,42,-12,33,58,-8,44,61,-10,50,64,-11,54,66,-12,33,65,-10,44,68,-12,50,69,-12,55,69,-13,33,73,-11,40,75,-12,40,76,-11,38,76,-11,J
75,91,-1,70,81,-2,62,70,-4,58,60,-6,59,51,-8,59,69,-10,50,67,-14,43,66,-17,38,65,-19,60,76,-11,44,84,-15,43,90,-15,44,93,-15,62,84,-12,47,92,-16,48,96,-14,51,96,-13,63,93,-13,52,99,-16,51,100,-16,53,100,-15,22,76,0,25,65,0,32,59,-1,38,59,-3,42,60,-5,33,53,-6,42,48,-9,48,45,-11,52,42,-12,33,58,-8,45,62,-11,51,65,-11,54,67,-12,32,65,-10,44,68,-12,50,70,-12,55,70,-13,33,73,-12,40,75,-12,40,77,-11,39,77,-11,J
75,91,-1,70,81,-1,62,70,-3,58,60,-5,59,51,-7,59,69,-8,49,67,-12,43,65,-15,37,64,-17,60,75,-10,45,85,-14,48,89,-14,52,88,-13,61,84,-11,48,92,-15,52,94,-13,56,93,-11,63,93,-12,52,98,-16,54,99,-15,58,98,-14,22,76,0,25,66,0,31,60,-2,37,59,-3,42,61,-5,33,53,-6,42,48,-9,48,44,-11,52,42,-12,33,58,-8,45,62,-10,51,65,-11,55,67,-12,32,65,-10,44,69,-11,50,70,-11,53,71,-12,32,73,-11,40,76,-12,40,77,-11,39,77,-10,J
