30,63,0,33,54,0,37,46,-1,41,40,-2,42,35,-3,42,45,-3,51,46,-5,56,46,-6,60,47,-6,43,49,-4,53,51,-5,59,52,-6,63,52,-6,44,54,-6,53,56,-6,59,56,-7,63,56,-7,44,60,-7,52,60,-7,56,60,-7,60,60,-7,68,63,0,62,56,2,60,48,3,60,43,3,61,39,3,64,39,4,64,30,3,64,24,2,64,19,2,66,39,1,66,29,0,66,22,-1,66,16,-2,66,40,-2,67,30,-2,67,22,-3,66,17,-4,67,41,-4,67,33,-5,66,27,-6,66,22,-6,ATTACK
30,63,0,33,54,0,37,46,-1,41,40,-1,42,35,-2,42,45,-3,51,46,-4,57,47,-5,61,47,-6,43,49,-4,53,51,-5,59,52,-5,63,52,-6,44,54,-5,53,56,-6,59,57,-7,63,56,-7,44,60,-6,52,60,-7,56,61,-7,60,60,-7,67,62,0,62,55,2,60,48,2,61,43,2,61,38,2,64,39,3,64,30,2,64,24,1,64,18,1,65,39,1,65,29,0,65,22,-2,65,16,-3,66,40,-2,66,29,-3,66,22,-4,66,17,-5,66,41,-4,67,33,-5,66,28,-6,66,23,-7,ATTACK
30,64,0,32,55,0,37,47,-1,41,41,-2,43,36,-3,42,46,-3,51,47,-5,57,47,-6,61,48,-6,43,50,-4,53,52,-5,59,53,-6,63,53,-6,44,55,-6,53,57,-6,59,57,-7,63,57,-7,44,61,-7,52,61,-7,56,61,-7,60,61,-7,68,62,0,62,55,2,61,47,3,61,43,2,62,38,2,64,39,3,64,30,2,64,24,1,64,18,1,66,39,1,65,29,-1,65,22,-2,65,15,-3,67,40,-2,66,29,-3,66,22,-4,66,17,-5,67,41,-4,66,33,-5,66,27,-6,66,22,-7,ATTACK
30,64,0,32,55,0,37,47,-1,41,41,-2,42,36,-2,42,46,-3,51,47,-4,57,48,-5,61,48,-6,43,50,-4,53,52,-5,59,53,-5,63,54,-6,44,55,-5,53,57,-6,58,58,-6,63,58,-7,44,61,-6,52,61,-7,56,62,-7,60,61,-7,68,62,0,62,55,2,61,47,2,61,42,2,62,38,2,64,39,3,64,30,2,64,24,1,64,19,0,65,39,1,65,29,0,65,22,-2,65,16,-3,66,40,-2,66,30,-3,66,23,-4,66,17,-5,67,41,-4,66,33,-5,66,28,-6,66,23,-6,ATTACK
30,64,0,32,54,0,37,47,0,41,41,-1,42,36,-2,42,46,-2,51,47,-4,56,47,-5,60,48,-5,43,50,-4,53,52,-5,59,53,-5,63,54,-5,44,55,-5,53,57,-6,58,58,-6,62,58,-6,44,61,-6,52,61,-7,56,61,-7,60,61,-7,68,62,0,62,56,1,60,48,1,60,42,1,60,37,0,64,40,2,63,31,1,63,24,0,63,19,-1,65,39,0,64,30,-1,64,22,-3,64,16,-4,65,40,-2,65,30,-3,65,23,-4,65,17,-5,66,41,-4,65,34,-5,65,28,-6,65,23,-6,ATTACK
30,63,0,32,54,0,37,47,0,41,41,-1,42,36,-2,42,46,-3,51,47,-4,56,47,-5,60,48,-5,43,50,-4,53,52,-5,59,53,-5,63,54,-5,44,55,-5,53,56,-6,58,57,-6,62,57,-6,44,60,-6,52,61,-7,56,61,-7,60,61,-7,68,62,0,62,56,1,61,49,1,61,44,1,62,39,1,64,40,2,64,31,1,63,25,0,63,19,-1,65,40,0,64,30,-1,64,23,-3,64,16,-4,66,41,-2,65,31,-3,65,24,-5,65,18,-5,66,42,-4,65,34,-5,65,29,-6,65,24,-6,ATTACK
30,63,0,32,54,0,37,47,0,41,41,-1,43,36,-2,43,45,-2,51,46,-4,56,47,-4,60,48,-5,43,49,-4,53,52,-4,59,53,-5,63,54,-5,44,55,-5,53,56,-5,58,57,-6,62,57,-6,44,60,-6,52,61,-6,56,61,-6,60,61,-6,68,62,0,62,57,1,61,49,1,61,44,1,61,39,1,64,40,2,63,32,1,63,25,0,63,20,-1,65,40,0,64,30,-1,64,23,-3,64,17,-4,66,41,-2,65,31,-4,65,24,-5,65,18,-6,66,42,-4,65,35,-5,64,29,-6,64,24,-7,ATTACK
30,63,0,32,54,0,37,47,-1,41,41,-1,43,36,-2,43,45,-2,52,46,-4,57,47,-5,61,47,-5,44,49,-4,54,51,-4,59,53,-5,63,53,-5,44,54,-5,53,56,-6,59,57,-6,63,57,-6,44,60,-6,52,60,-7,56,61,-6,60,61,-6,68,63,0,62,57,1,60,49,2,60,45,2,61,40,1,63,41,2,62,32,1,62,26,0,62,20,0,64,41,0,64,30,-1,64,23,-2,64,17,-3,65,42,-2,65,31,-4,65,24,-5,65,18,-5,66,43,-4,65,35,-6,65,29,-6,65,24,-7,ATTACK
30,63,0,33,54,0,37,46,-1,41,41,-1,43,36,-2,43,45,-3,52,46,-4,57,47,-5,61,47,-5,44,49,-4,54,51,-5,59,53,-5,63,53,-5,44,54,-5,53,56,-6,59,57,-6,63,57,-6,44,60,-6,52,60,-6,56,60,-6,60,60,-6,68,63,0,61,58,1,59,50,2,59,45,1,59,41,1,63,41,2,63,32,1,62,25,0,63,20,-1,65,41,0,64,31,-1,64,23,-3,64,17,-4,66,42,-2,65,31,-4,65,24,-5,65,18,-5,66,43,-4,65,35,-6,65,29,-6,64,24,-7,ATTACK
30,63,0,33,54,0,37,46,-1,41,41,-1,43,35,-2,43,45,-3,52,46,-4,57,47,-5,61,47,-5,44,49,-4,54,51,-5,59,52,-5,63,53,-5,44,54,-5,54,56,-6,59,56,-6,63,56,-6,45,60,-6,52,60,-7,57,60,-7,60,60,-7,68,63,0,61,58,2,59,51,2,58,46,2,58,41,2,62,41,3,62,32,2,62,26,1,62,20,0,64,41,0,64,31,-1,64,23,-2,64,17,-3,65,42,-2,65,31,-3,65,24,-4,65,18,-5,66,43,-4,65,35,-6,65,29,-6,64,24,-7,ATTACK
30,62,0,33,53,0,37,46,0,41,40,-1,43,35,-2,43,44,-2,52,46,-4,57,46,-4,61,47,-5,44,49,-4,54,51,-4,59,52,-4,63,52,-5,44,54,-5,54,55,-5,59,56,-6,63,56,-6,45,59,-6,52,59,-6,57,59,-6,60,59,-6,68,64,0,62,59,1,59,51,1,58,46,1,58,41,1,63,42,2,62,33,2,62,26,1,63,21,0,64,41,0,64,31,-1,64,24,-2,64,18,-3,66,42,-2,65,32,-3,65,24,-4,65,18,-5,66,43,-4,65,35,-5,64,29,-6,64,24,-6,ATTACK
31,62,0,33,53,0,37,45,0,41,40,-1,43,34,-2,43,44,-2,52,45,-3,57,45,-4,61,46,-4,44,48,-3,54,50,-4,59,51,-4,63,51,-4,45,53,-5,54,54,-5,59,55,-5,63,55,-5,45,58,-6,52,59,-6,57,59,-6,61,59,-6,68,64,0,62,59,1,59,52,2,59,47,1,59,42,1,63,42,3,63,33,2,63,27,1,63,21,0,64,41,1,64,31,0,64,24,-2,64,18,-3,65,42,-2,65,32,-3,65,25,-4,65,19,-5,66,43,-4,65,35,-5,65,30,-6,64,24,-6,ATTACK
31,62,0,33,53,0,37,45,0,41,40,-1,43,34,-2,43,43,-2,52,45,-3,57,45,-4,61,46,-4,44,48,-3,54,50,-4,59,51,-4,63,51,-5,45,53,-5,54,54,-5,59,55,-5,63,55,-6,45,58,-6,52,58,-6,57,58,-6,61,58,-6,67,64,0,61,59,2,59,52,3,58,47,3,58,42,3,62,42,4,62,33,4,62,27,3,62,21,3,64,41,1,64,31,1,63,24,0,64,18,-1,65,42,-1,65,32,-2,65,25,-3,65,19,-4,66,43,-4,65,35,-5,65,29,-6,64,24,-6,ATTACK
31,61,0,33,52,0,37,45,0,41,39,-1,43,34,-2,43,43,-2,52,45,-3,57,45,-4,61,46,-5,44,47,-4,54,49,-4,59,51,-4,63,51,-5,45,52,-5,54,54,-5,59,54,-6,63,54,-6,45,58,-6,52,58,-7,57,58,-6,61,58,-6,68,64,0,61,59,1,59,52,2,58,47,2,58,42,1,63,41,3,63,33,3,62,27,2,63,21,1,64,41,1,64,31,0,64,24,-1,64,18,-2,66,42,-2,65,32,-3,65,25,-4,65,19,-4,66,43,-4,65,35,-5,65,30,-6,64,25,-6,ATTACK
31,62,0,33,53,0,37,45,0,41,40,-1,43,35,-2,43,43,-2,52,45,-4,57,45,-4,61,46,-5,44,47,-4,54,49,-4,59,51,-4,63,51,-5,44,52,-5,54,54,-6,59,54,-6,63,55,-6,45,58,-6,52,58,-7,57,58,-7,61,58,-6,68,64,0,61,58,2,59,51,3,59,46,3,59,42,2,63,41,4,63,33,3,62,26,3,63,21,2,64,41,1,64,31,0,64,24,-1,64,18,-2,66,42,-2,65,32,-3,65,25,-3,65,19,-4,66,43,-4,65,35,-5,65,29,-6,64,24,-6,ATTACK
