71,84,-1,70,75,3,70,67,4,69,62,4,68,57,4,73,61,2,71,50,1,69,44,1,69,38,0,73,61,-1,70,48,-2,69,41,-2,69,35,-3,71,62,-4,69,49,-5,68,42,-5,67,35,-6,68,63,-6,66,53,-7,65,47,-8,65,41,-8,34,79,0,36,69,1,41,61,0,46,56,0,48,51,-1,45,60,-3,55,58,-4,60,58,-4,64,58,-4,46,65,-4,57,64,-5,62,63,-5,66,63,-5,48,71,-5,58,69,-6,63,68,-5,66,67,-5,49,77,-6,57,75,-6,61,74,-6,64,73,-5,ATTACK
71,83,0,68,75,3,68,67,4,68,62,4,67,57,4,73,60,2,71,50,1,69,43,1,69,38,0,73,60,-1,70,48,-2,69,40,-2,69,34,-3,71,61,-3,69,49,-4,68,41,-5,68,35,-5,68,62,-5,66,52,-7,66,46,-7,66,41,-8,34,78,0,36,68,1,41,60,1,46,55,1,48,50,0,45,59,-3,55,58,-4,60,58,-5,64,58,-5,46,64,-4,57,63,-5,63,62,-5,66,62,-5,48,70,-6,58,69,-6,63,68,-6,66,67,-5,48,77,-7,57,75,-7,61,74,-6,64,73,-6,ATTACK
71,83,0,69,74,3,68,67,4,68,61,4,67,57,4,73,60,2,71,49,1,69,42,1,69,37,0,73,60,-1,70,47,-2,69,40,-2,69,33,-3,71,61,-3,69,48,-4,68,41,-5,68,34,-5,68,62,-6,67,52,-7,66,46,-8,66,40,-8,34,77,0,36,67,1,41,59,1,46,54,1,48,49,0,45,58,-3,55,57,-4,61,57,-5,65,58,-5,46,63,-4,57,62,-5,63,62,-5,67,61,-5,47,69,-6,58,68,-6,63,67,-6,67,67,-6,48,76,-7,57,74,-7,61,73,-7,64,72,-6,ATTACK
71,82,0,69,73,3,69,65,4,68,60,5,67,55,4,73,59,3,71,49,2,70,42,1,69,36,1,73,59,0,70,47,-1,69,40,-2,69,33,-2,71,60,-3,69,48,-4,68,41,-4,68,35,-4,68,61,-6,67,52,-6,66,46,-7,66,41,-7,33,77,0,36,66,1,41,59,1,46,53,1,48,48,0,45,57,-3,55,57,-4,61,57,-5,65,57,-5,46,63,-4,57,62,-5,63,62,-5,67,61,-5,47,69,-6,58,68,-6,63,67,-6,66,66,-6,48,75,-7,56,74,-7,61,73,-7,65,72,-6,ATTACK
71,81,0,70,72,3,69,64,4,68,59,5,67,54,5,73,59,2,71,48,2,70,42,1,69,36,1,73,59,-1,70,46,-1,69,39,-2,69,33,-2,71,60,-3,69,48,-4,68,40,-4,68,34,-4,68,61,-6,67,52,-7,67,46,-7,66,40,-7,33,76,0,36,66,1,41,58,1,45,53,0,48,48,0,45,57,-3,55,56,-4,61,56,-5,65,56,-5,46,62,-4,57,62,-5,63,61,-5,67,61,-5,47,68,-5,58,67,-6,63,67,-6,67,67,-6,48,74,-7,56,73,-7,61,72,-6,64,72,-6,ATTACK
72,81,0,69,72,3,68,65,4,67,59,4,66,55,4,73,58,2,71,48,1,70,41,1,69,36,0,73,58,-1,70,46,-1,70,39,-2,70,32,-3,71,59,-3,69,47,-4,68,40,-4,68,34,-5,68,60,-5,67,51,-6,67,46,-7,67,40,-7,33,75,0,35,65,1,40,57,1,45,52,0,47,47,0,45,56,-3,55,56,-4,61,56,-4,65,56,-5,46,61,-4,57,61,-5,63,61,-5,67,61,-5,47,67,-6,58,67,-6,63,67,-6,67,66,-6,48,73,-7,56,73,-7,61,72,-6,65,71,-6,ATTACK
72,81,0,68,72,3,67,65,4,66,60,4,65,55,4,72,57,2,70,47,2,70,41,1,70,35,1,73,58,0,70,45,-1,70,38,-2,70,32,-2,72,59,-3,69,47,-4,69,40,-4,69,33,-4,69,60,-5,67,51,-6,67,45,-7,67,40,-7,33,75,0,35,65,1,40,56,0,45,51,0,47,46,-1,45,55,-3,55,55,-4,61,55,-5,65,56,-5,46,61,-4,57,61,-5,63,61,-5,67,61,-5,47,67,-6,58,66,-6,63,66,-6,67,66,-6,48,73,-7,56,72,-7,61,72,-7,65,71,-6,ATTACK
71,80,0,68,71,3,67,64,3,67,59,4,66,54,4,72,57,2,70,47,2,70,40,1,70,35,0,73,57,0,71,45,-1,70,38,-2,70,32,-2,72,58,-3,69,46,-3,69,39,-4,69,33,-5,68,59,-5,67,50,-6,67,44,-7,67,39,-7,33,74,0,35,64,1,40,56,1,45,50,0,47,45,0,45,55,-3,55,54,-4,61,55,-5,65,55,-5,46,60,-4,57,60,-5,63,61,-5,67,61,-5,47,66,-6,58,66,-6,63,66,-6,66,66,-5,47,72,-7,56,72,-7,61,71,-6,64,71,-5,ATTACK
71,80,0,68,71,3,67,63,4,66,58,5,65,53,5,72,57,3,71,46,2,70,40,1,70,34,1,73,57,0,71,45,-1,70,37,-2,70,31,-3,71,58,-3,69,46,-4,69,39,-4,69,33,-5,69,59,-5,67,50,-6,67,45,-7,67,39,-7,33,73,0,35,63,1,40,55,0,45,50,0,47,45,-1,45,54,-3,55,54,-5,61,54,-5,65,54,-5,46,60,-4,57,60,-5,63,60,-5,67,60,-5,47,66,-6,57,66,-6,63,66,-6,66,65,-5,47,72,-7,56,71,-7,60,71,-6,64,70,-6,ATTACK
72,79,0,69,70,3,69,62,4,68,57,4,67,53,4,72,56,3,71,46,2,70,39,1,70,34,1,73,56,0,71,44,-1,70,37,-1,70,31,-2,71,57,-3,69,46,-3,69,38,-4,69,32,-4,68,58,-5,67,49,-6,67,44,-7,67,38,-7,33,73,0,35,63,1,40,55,0,44,49,0,47,44,-1,45,54,-3,55,54,-5,61,54,-5,65,54,-5,46,60,-4,57,60,-5,63,60,-5,67,60,-5,47,66,-6,57,66,-6,62,66,-6,66,65,-6,47,72,-7,56,71,-7,60,71,-6,64,70,-6,ATTACK
