0,0,0,1,-11,-2,5,-25,-5,8,-35,-7,7,-44,-8,5,-25,-9,18,-27,-13,16,-23,-15,11,-22,-15,5,-16,-10,20,-18,-14,17,-15,-13,11,-14,-13,6,-7,-11,20,-9,-14,17,-7,-12,12,-6,-10,8,1,-12,19,-1,-14,16,0,-12,12,1,-12,0,0,0,6,-10,-8,10,-19,-14,17,-25,-18,26,-28,-24,-3,-16,-13,-10,-18,-19,-16,-20,-23,-21,-21,-26,-10,-10,-12,-18,-13,-16,-23,-16,-19,-28,-18,-21,-14,-5,-11,-22,-8,-14,-26,-10,-16,-31,-12,-17,-17,-1,-10,-23,-4,-12,-27,-5,-13,-31,-7,-14,HELP
0,0,0,1,-11,-2,6,-24,-5,9,-34,-7,8,-43,-8,5,-24,-9,20,-27,-13,18,-22,-14,13,-20,-15,5,-16,-10,21,-18,-13,18,-14,-12,13,-13,-12,6,-7,-11,21,-9,-13,18,-6,-10,13,-5,-9,7,1,-12,19,-1,-13,17,1,-11,12,2,-10,0,0,0,6,-10,-8,10,-18,-14,17,-25,-19,26,-28,-24,-2,-14,-14,-9,-18,-20,-15,-20,-24,-21,-21,-26,-9,-9,-13,-18,-13,-17,-24,-16,-20,-29,-18,-21,-14,-5,-11,-22,-9,-15,-27,-12,-17,-32,-15,-18,-17,-2,-11,-23,-5,-13,-28,-8,-14,-32,-11,-14,HELP
0,0,0,1,-11,-2,6,-24,-5,9,-34,-8,8,-43,-10,5,-24,-11,20,-28,-15,19,-23,-16,14,-21,-15,5,-16,-11,22,-19,-15,19,-15,-13,14,-13,-12,6,-7,-12,22,-10,-14,19,-7,-11,15,-5,-9,8,2,-13,20,-1,-14,18,0,-12,14,1,-10,0,0,0,4,-9,-9,8,-18,-15,15,-25,-20,24,-28,-26,-6,-15,-15,-13,-18,-20,-20,-19,-24,-26,-20,-27,-12,-10,-13,-21,-12,-18,-27,-14,-20,-33,-15,-22,-16,-6,-11,-25,-8,-15,-30,-10,-16,-35,-12,-17,-19,-3,-10,-26,-5,-12,-30,-6,-13,-34,-9,-14,HELP
0,0,0,1,-11,-3,5,-24,-6,6,-33,-9,5,-42,-12,2,-24,-12,17,-27,-17,16,-23,-18,11,-20,-18,2,-14,-13,19,-17,-17,16,-14,-16,11,-12,-15,3,-5,-14,19,-8,-16,16,-5,-13,11,-4,-12,5,3,-15,17,1,-16,14,2,-14,10,3,-13,0,0,0,7,-9,-10,11,-18,-17,17,-25,-23,25,-30,-28,-3,-14,-17,-10,-18,-23,-16,-20,-27,-22,-21,-30,-10,-9,-15,-19,-14,-20,-25,-17,-23,-32,-20,-25,-15,-6,-13,-23,-10,-17,-29,-14,-20,-34,-17,-21,-18,-3,-12,-24,-7,-15,-29,-10,-16,-33,-12,-17,HELP
0,0,0,3,-12,-4,5,-24,-8,6,-33,-12,4,-42,-15,1,-23,-13,16,-26,-18,16,-21,-19,12,-18,-19,0,-13,-14,18,-16,-18,16,-12,-17,12,-10,-16,2,-4,-14,17,-6,-17,15,-3,-14,11,-2,-13,3,4,-15,16,2,-17,14,4,-16,10,4,-15,0,0,0,6,-9,-9,10,-18,-16,15,-25,-21,23,-30,-26,-5,-15,-15,-12,-19,-21,-19,-21,-24,-25,-22,-27,-11,-10,-13,-21,-14,-18,-28,-18,-20,-34,-21,-22,-16,-6,-12,-25,-10,-15,-30,-14,-17,-36,-17,-19,-18,-3,-11,-25,-5,-13,-30,-8,-15,-35,-10,-15,HELP
0,0,0,1,-13,-2,2,-27,-4,3,-36,-5,1,-44,-7,-3,-25,-6,13,-29,-10,13,-24,-11,9,-24,-11,-3,-16,-6,14,-20,-10,14,-17,-9,10,-17,-9,-2,-8,-7,14,-11,-10,13,-9,-8,10,-9,-8,0,-1,-9,12,-3,-10,12,-2,-9,9,-2,-9,0,0,0,6,-9,-10,10,-18,-17,16,-25,-23,23,-30,-29,-5,-15,-17,-13,-19,-24,-20,-21,-28,-26,-21,-31,-11,-10,-16,-21,-15,-22,-29,-18,-25,-36,-21,-27,-16,-6,-14,-25,-11,-19,-32,-14,-21,-38,-17,-23,-18,-3,-13,-25,-7,-16,-31,-9,-18,-36,-11,-19,HELP
0,0,0,0,-13,-4,-1,-25,-6,-2,-34,-7,-3,-43,-8,-7,-23,-7,8,-27,-10,10,-24,-11,8,-24,-12,-8,-14,-7,9,-16,-10,11,-16,-9,11,-16,-10,-7,-4,-8,8,-7,-10,10,-9,-10,10,-11,-9,-4,3,-8,6,1,-11,8,-1,-11,8,-3,-11,0,0,0,6,-9,-12,10,-17,-20,15,-25,-27,23,-31,-34,-4,-14,-21,-12,-17,-29,-19,-19,-34,-26,-20,-38,-11,-9,-19,-21,-13,-26,-29,-16,-30,-37,-19,-33,-16,-5,-16,-26,-10,-22,-32,-13,-25,-39,-16,-27,-18,-3,-15,-25,-7,-19,-31,-9,-21,-36,-12,-22,HELP
0,0,0,1,-14,-4,0,-27,-7,-2,-36,-9,-4,-46,-11,-10,-29,-9,7,-31,-14,14,-28,-17,16,-27,-18,-11,-19,-9,7,-21,-13,14,-20,-13,17,-19,-14,-10,-9,-10,7,-11,-14,14,-12,-14,17,-13,-13,-7,0,-10,4,-1,-14,7,-2,-14,7,-3,-14,0,0,0,7,-9,-13,10,-17,-22,15,-25,-29,21,-30,-37,-5,-15,-24,-14,-18,-32,-22,-21,-37,-29,-22,-41,-12,-9,-20,-25,-14,-29,-34,-18,-33,-43,-21,-36,-16,-5,-17,-28,-11,-24,-36,-15,-28,-43,-19,-30,-19,-3,-15,-26,-8,-20,-32,-12,-22,-38,-15,-24,HELP
0,0,0,2,-14,-3,1,-26,-6,0,-36,-8,-3,-46,-10,-9,-27,-9,9,-28,-14,14,-26,-17,14,-25,-19,-10,-17,-9,10,-19,-13,14,-16,-13,15,-17,-14,-8,-6,-10,9,-9,-14,14,-9,-14,15,-11,-14,-5,3,-11,3,2,-15,2,2,-16,-1,1,-17,0,0,0,7,-9,-14,10,-17,-24,15,-25,-31,21,-30,-39,-5,-14,-26,-14,-19,-35,-22,-21,-41,-30,-23,-45,-12,-8,-23,-24,-14,-32,-34,-19,-36,-43,-22,-40,-16,-5,-19,-28,-10,-26,-36,-15,-30,-43,-18,-33,-19,-3,-16,-26,-8,-22,-33,-11,-24,-38,-14,-26,HELP
0,0,0,2,-12,-4,2,-24,-7,0,-33,-10,-2,-43,-12,-8,-25,-10,11,-25,-15,14,-21,-18,13,-20,-19,-10,-15,-10,12,-16,-14,15,-13,-14,15,-13,-14,-8,-5,-10,12,-7,-14,15,-6,-13,15,-7,-13,-5,4,-11,10,2,-15,12,2,-15,11,1,-15,0,0,0,6,-9,-15,10,-18,-25,15,-25,-33,20,-29,-41,-8,-14,-27,-16,-18,-37,-24,-21,-43,-32,-22,-47,-14,-8,-23,-27,-13,-32,-37,-18,-37,-45,-22,-40,-19,-5,-19,-30,-10,-26,-38,-15,-30,-45,-19,-32,-20,-3,-15,-28,-8,-20,-35,-11,-22,-40,-15,-24,HELP
0,0,0,2,-15,-4,1,-28,-7,-1,-38,-9,-4,-49,-12,-9,-30,-9,9,-29,-14,13,-26,-16,12,-25,-18,-10,-20,-9,10,-20,-12,14,-17,-12,14,-18,-13,-9,-10,-9,11,-12,-13,14,-11,-13,14,-13,-13,-6,-1,-10,8,-2,-15,10,-2,-16,10,-2,-16,0,0,0,7,-9,-14,11,-18,-24,16,-25,-32,22,-29,-40,-7,-15,-26,-15,-18,-36,-23,-20,-42,-31,-21,-46,-14,-9,-23,-26,-14,-31,-35,-18,-36,-43,-22,-39,-18,-5,-19,-29,-10,-26,-37,-15,-30,-44,-18,-32,-21,-3,-16,-28,-7,-21,-34,-10,-24,-40,-13,-25,HELP
0,0,0,2,-14,-3,0,-28,-6,-1,-39,-8,-4,-49,-10,-11,-31,-8,8,-32,-13,11,-26,-15,8,-23,-17,-12,-22,-9,8,-23,-12,10,-16,-12,9,-16,-12,-11,-11,-10,8,-14,-14,9,-10,-13,7,-9,-13,-7,-1,-11,2,-2,-16,0,-1,-18,-4,-1,-19,0,0,0,6,-10,-14,8,-19,-23,13,-27,-30,19,-31,-37,-9,-17,-23,-19,-20,-31,-27,-21,-37,-34,-22,-41,-15,-11,-19,-27,-15,-27,-37,-19,-32,-45,-21,-35,-19,-7,-16,-30,-10,-22,-38,-13,-26,-45,-16,-28,-21,-3,-14,-28,-6,-19,-35,-7,-21,-40,-9,-22,HELP
